NN_0,NN_1,NN_2,NN_3,NN_4,Logit_0,Logit_1,Logit_2,Logit_3,Logit_4,Xgboost_0,Xgboost_1,Xgboost_2,Xgboost_3,Xgboost_4,SVM_0,SVM_1,SVM_2,SVM_3,SVM_4,RF_0,RF_1,RF_2,RF_3,RF_4,NN,Logistic Regression,Xgboost,SVM,RF,Actual
0.051588267,0.58209014,0.0025504923,5.621519e-05,0.36371493,0.21975505417530802,0.36076178365452616,0.15404531133537122,0.005715586360756588,0.25972226447403807,0.0030052504,0.9212402,0.0072717257,0.00058684574,0.067895934,2.1518285498249607,4.280539692254139,0.7964108708001821,-0.298711321917127,3.2672816561496756,0.14105957424581003,0.601131761565304,0.10969109325671038,0.005202876432657566,0.14291469449951777,1,1,1,1,1,1
0.25804418,0.119215496,0.48646048,0.0028745402,0.13340528,0.08915037796973316,0.08026456133810597,0.07777101481594324,0.41116875516085416,0.3416452907153634,0.9541079,0.0060632005,0.002346005,0.03536118,0.002121709,1.7873827983176047,-0.292764023571448,0.7158449283037541,4.282856444995053,3.3004993096096125,0.3879647374745382,0.08097996682186424,0.024438795892312945,0.3776099168119966,0.12900658299928783,2,4,1,2,0,0
0.035746027,0.0017559747,0.0031855172,0.95611066,0.0032018975,0.19849424300386814,0.29724286210936013,0.125382449815865,0.14376842566902265,0.23511201940188398,0.25003463,0.6222835,0.03915726,0.086768076,0.0017565248,3.2102438110775156,4.265886179772501,1.924445622494316,0.7712609789521001,-0.25340078987159115,0.162821950018345,0.36826745862683863,0.102162409374098,0.16717609222752816,0.19957208975318988,3,3,3,3,1,1
0.0010598397,0.19988662,3.5717694e-06,3.0954587e-05,0.7990191,0.22317035680056102,0.39982234120684157,0.14806308579794922,0.0040887724380982045,0.22485544375655003,0.13909478,0.8308356,0.027874183,0.0007698103,0.0014256202,3.220163228696438,4.283648913907423,1.0905820733766205,-0.3011237144619425,2.189735498974804,0.2301790973189323,0.4682976417190916,0.10716849667427479,0.013087225156159456,0.1812675391315418,4,4,4,4,1,1
0.028977862,0.0018226762,0.0021129153,0.9639315,0.0031549865,0.12134032611550341,0.2719062855669389,0.27933144951791405,0.001040997622996004,0.3263809411766477,0.024294915,0.0047887443,0.20495084,0.00021674673,0.7657488,0.977732445441863,2.1140025271253604,3.2760533475460014,-0.30662589626233133,4.287122784010436,0.15194889853269783,0.12465684523511557,0.3365699508006114,0.025116706646618917,0.3617075987849564,3,3,3,3,4,4
0.06653088,0.022348125,0.014077738,0.4028756,0.49416763,0.44934917260458007,0.06354705475407804,0.11891913042808275,1.059648855453686e-06,0.36818358256440364,0.0019102689,0.02385675,0.0001657177,5.252686e-05,0.9740147,3.3039428983684216,1.78876355997627,0.8996560021533284,-0.31965368082723583,4.312739767260791,0.06927426284100144,0.23281558876919062,0.038521707399604636,0.0008119923554706163,0.6585764486347326,4,3,4,3,4,4
0.19116633,0.06920406,0.6524386,0.006052108,0.08113895,0.23172205506861396,0.36342989590031344,0.2553016226240767,0.0003454615779441634,0.14920096482905174,0.13829167,0.6178024,0.24001165,0.001045683,0.0028486052,2.2272392399803467,4.260046649576151,3.264564029089854,-0.29686888107842413,0.8057866145332256,0.2032309791496875,0.46070392282223177,0.1768097137545283,0.008889985153948605,0.15036539911960367,2,2,2,2,1,1
0.46708587,0.106535085,0.3633473,0.03814181,0.024889976,0.27766083716566736,0.30870247918789634,0.21590035315123293,0.00031789237832657375,0.1974184381168766,0.0057063154,0.0036130948,0.9633845,0.0009363244,0.026359703,0.8571630743829599,2.2487589125292726,3.2319637884921866,-0.30004337123699043,4.273091375051461,0.11269504288394433,0.264684101216354,0.42064620827238997,0.05876845724149936,0.1432061903858124,0,4,2,1,2,2
0.23735781,0.22201121,0.18729828,0.2716246,0.08170807,0.2915379348278194,0.32877994721265436,0.09140890560111128,0.0018033003310490888,0.2864699120273659,0.9117548,0.004942505,0.0062090885,0.00028474693,0.076808885,4.285523813646018,2.2115900374101303,0.8752062601403405,-0.3003360863991163,3.221856453249441,0.37001774152263395,0.2470942210735675,0.17788191309412946,0.007733971926633733,0.1972721523830353,3,3,0,0,0,0
0.0035463737,0.65189475,0.0032463553,0.00014114898,0.34117144,0.08197862723307857,0.4409778147378886,0.20482428594650362,0.004652299159357145,0.267566972923172,0.9286234,0.010509313,0.014903136,0.0008743352,0.04508982,1.1209536614588873,4.278834031495506,3.192391513499798,-0.29259359125596984,2.0386542834835666,0.20860846793322507,0.448643336343886,0.17117002643041468,0.017883873997080742,0.15369429529539344,1,3,1,1,1,0
0.36807463,0.00016208392,0.14650501,0.005467068,0.47979113,0.06970820690434609,0.1984385034610454,0.08141376677263143,0.4730020063278387,0.17743751653413842,0.0015511904,0.0016724075,0.0015232803,0.97546583,0.01978727,-0.29390878584329644,1.7888280037387805,0.7591496668965731,4.286611903843653,3.2832335013528735,0.04180889214137133,0.08962686875493445,0.04518243036656924,0.6907146972728877,0.13266711146423724,4,1,2,0,3,3
0.29595366,0.0016719635,0.04321813,0.09375505,0.5654012,0.5864479448815774,0.05896182291402951,0.16042782465154484,0.00098627550806206,0.1931761320447862,0.97654337,0.0014108196,0.00045458198,0.00020401784,0.021387272,4.308131046304855,1.8757526237138027,0.7734014076602516,-0.3154494766232399,3.296822531309588,0.8748247550161914,0.0062203146863685395,0.036273819300138066,0.012999999999999998,0.06968111099730191,4,1,4,1,0,0
0.0044723703,0.7460007,1.6065223e-05,5.3638637e-06,0.24950548,0.5009329483846304,0.2158939060485992,0.050470211386229195,0.040166912367746846,0.19253602181279442,0.29389253,0.6048411,0.09331156,0.005638287,0.002316514,4.273345916031548,3.2543288503958365,0.7475393651229927,0.7972269886632162,0.7479459041798832,0.3766151848686436,0.3626582199074451,0.10600428955049365,0.04142389703511109,0.11329840863830659,1,0,4,4,0,1
0.4835171,0.30548802,0.09970406,0.09177517,0.019515622,0.5391998390346484,0.13821832120591016,0.1412311613186648,0.010610033353492079,0.17074064508728462,0.62741673,0.013869424,0.024040688,0.0005224928,0.3341507,4.283397120774333,0.8176301535290301,3.1992452800079954,-0.28904925984201213,2.1215706183678495,0.37619141400071954,0.15536232182728799,0.22718370515206826,0.014002127864305937,0.2272604311556182,0,0,0,0,0,4
0.3522519,0.00014276581,0.28083208,0.00016673833,0.3666065,0.12766274747232081,0.1546589423633469,0.17767224551353775,0.4410922891720077,0.09891377547878674,0.0027167911,0.00084700657,0.0019467323,0.9565664,0.037923116,-0.2807538827197989,0.76795966612602,1.7560524373833004,4.274191066102854,3.283755413235684,0.053584893079184175,0.04049402886067188,0.014500290592947187,0.7900328128764338,0.10138797459076304,4,0,2,0,3,3
0.18548591,0.25082895,0.21508808,0.3264093,0.022187691,0.23542599011048737,0.336888097269642,0.07875210615799275,0.013695411719124225,0.33523839474275385,0.0021157789,0.03582873,0.00014957023,0.00014331259,0.9617626,2.1678652070970412,3.2457017032324527,0.7614864602997522,-0.29287714708618257,4.285278485566846,0.1399941531263603,0.22612745263645817,0.06999629616113132,0.15630571197297655,0.4075763861030739,3,1,1,1,4,4
0.02556895,0.0027773078,0.004766295,0.9630119,0.0038754877,0.4126795305581482,0.1441332405877153,0.20509151021000674,0.018671588381491716,0.21942413026263816,0.23611224,0.059999473,0.6996934,0.0014369652,0.002757926,4.274187605695479,3.2042900020209593,0.8256017030144971,-0.28326811196133106,2.1163711140219914,0.35673477141711196,0.14354299850908217,0.28944038555202733,0.025358034898367753,0.18492380962341085,3,3,3,3,0,2
0.9369278,0.0039530653,0.017318128,0.0015130059,0.04028798,0.08996640936750591,0.1710964312472298,0.34693165345603144,0.011419542899386754,0.38058596302984593,0.0019694362,0.022857517,0.5605845,0.0015253131,0.41306326,0.7997866069096399,3.2364868451852624,4.263245777386349,-0.2768702850911711,2.0577930190606866,0.0966950230302165,0.12210157823588523,0.4592844061504813,0.015898514634885067,0.30602047794853204,0,0,0,0,2,2
0.50790936,0.24239674,0.13873886,0.0085831005,0.10237186,0.10454428849515217,0.14231617606042463,0.06514572847930143,0.5835247463005369,0.10446906066458497,0.0046404395,0.0039141914,0.0036316225,0.6767804,0.31103337,0.7076339428079499,2.243381837041931,-0.29194585220011,4.300842610331773,3.229990217720565,0.10264095252548257,0.10193655717249556,0.0400966231623307,0.3556801788679127,0.3996456882717785,0,0,0,0,4,3
0.33737457,0.4364346,0.16193737,0.01803635,0.046217177,0.21846192982483076,0.35419508082705076,0.12683001036803146,0.045146201466367865,0.2553667775137193,0.36459538,0.005624283,0.0126656,0.00044873633,0.616666,4.266886927752469,3.120512567098225,0.8271771708546234,-0.2515723192066596,1.8998961438035078,0.3019165130107309,0.14841856466785594,0.13092889850442363,0.041838642856635924,0.3768973809603534,1,1,1,1,4,4
0.3969168,0.2990377,0.14412753,0.06723892,0.09267901,0.21931769963732745,0.36164404836523517,0.18708432648932335,0.007711367995281722,0.22424255751283226,0.9775073,0.0029779694,0.011601347,0.00013637081,0.007777034,3.2279950163248152,4.266970708020727,2.122480523909697,-0.280128087272613,0.7998322068525948,0.4107462149883376,0.29590218720453165,0.18144108034643505,0.006928001390028571,0.10498251607066716,0,0,1,0,0,0
0.436686,0.33316845,0.08421168,0.020353308,0.12558062,0.11674663847540938,0.07886994496047267,0.048754107718474785,0.6795564350024066,0.07607287384323665,0.00070873764,0.00064612855,0.001344604,0.9804216,0.016878862,0.7154968607254883,2.226298924055788,-0.3042781217897425,4.307000187404415,3.2388030626723885,0.07257028893980909,0.020017572209832756,0.02795819054891285,0.7832206862659689,0.0962332620354766,0,1,1,1,3,3
0.4514137,0.019437155,0.34250233,0.10662464,0.08002226,0.35157188206872353,0.02487027409814497,0.5156368553254186,2.4334393209292388e-05,0.10789665411450369,0.0038841858,0.489166,0.010499981,0.0006010844,0.49584877,4.274581991733204,3.262668326635941,2.2314239495275285,-0.2972458398050473,0.7639962185792297,0.16242290751738817,0.1627298883217153,0.1593534489502794,0.001274602907097081,0.5142191523035201,0,0,2,0,4,1
0.005587776,0.5374461,0.0029831259,2.763318e-05,0.45395538,0.19921813736462235,0.2959891324904941,0.21905938813611275,0.04936264039974286,0.23637070160902798,0.8001971,0.002744334,0.008555442,0.0010013205,0.1875018,0.7324402233172075,4.268588918358986,2.104105284438847,-0.27144409792710816,3.2646225745326376,0.15564169972851688,0.25515314301123315,0.18236636302553966,0.009758744041818548,0.39708005019289166,1,1,4,1,4,0
0.26659676,0.08924501,0.31256515,0.24559325,0.085999824,0.15234100210952578,0.3323812559152569,0.09869136623038414,0.18095725665858567,0.23562911908624748,0.00084010983,0.9894063,0.0013820056,0.0028833633,0.0054881894,0.833901231377025,4.253141854458569,-0.24118594397750787,3.1796663306219335,1.8609951383546777,0.1169983794590531,0.5475075329211825,0.10506657650089755,0.09364552359865393,0.13678198752021276,2,4,2,1,1,1
0.056270957,0.0110645555,0.015117807,0.9067893,0.0107574,0.26085412690166604,0.2838671026131428,0.17583565221727904,0.004433368778932956,0.2750097494889791,0.2556855,0.4717065,0.25701055,0.0111483745,0.0044490146,3.238757586890035,4.270233541236476,1.0720365880565277,-0.2975732562110305,2.1844269974105566,0.32105744560674665,0.29700307697807893,0.21212924409282485,0.017351468061532517,0.1524587652608171,3,3,3,3,0,1
0.39910313,0.008480634,0.07227878,0.5063439,0.013793524,0.1387780751576229,0.4734990687266492,0.12423460015771283,0.008005777380710663,0.2554824785773043,0.005911085,0.013446378,0.91267794,0.001109939,0.06685472,0.769540247632258,4.263492112970795,2.021108482209408,-0.2690778173942362,3.2404183169345133,0.11213407765347981,0.37340416380161373,0.3266286525058867,0.04964903552063667,0.13818407051838325,3,0,0,3,1,2
0.06763043,0.12516725,0.008668551,1.1088402e-05,0.7985228,0.20447298608392367,0.3633098267526252,0.21416824929804687,0.00028747702946006965,0.21776146083594441,0.6997347,0.1966428,0.097630754,0.0010302884,0.004961424,3.26357590573879,3.2666005976855628,1.2311076503175684,-0.310748980323928,3.262789710715625,0.37571061909575826,0.29657789749882385,0.11462009830037526,0.02040917478228617,0.19268221032275645,4,4,4,4,0,0
0.040497854,0.07247054,0.19539878,0.011404611,0.6802281,0.6265451065489455,0.019160205226943464,0.22349662855542088,0.04033366584762101,0.09046439382106918,0.8926276,0.004959581,0.09852761,0.0020885922,0.0017965658,4.276921133407102,1.7969958359840876,3.2517044657954033,0.7663978985746644,-0.2678771754358402,0.7771604947414679,0.05915284729300299,0.12917758596650475,0.0029025531595561166,0.03160651883946813,4,0,2,4,0,0
0.34457836,0.47080153,0.11475713,0.022324745,0.047538176,0.1583519623277822,0.25981464165442236,0.0619413136731063,0.173446900802867,0.346445181541822,0.12420327,0.68418896,0.11258745,0.07635682,0.0026634939,3.177913506529823,4.245056724707124,1.7998782435736,-0.17434289280846518,0.8102278059344247,0.1482317667900256,0.32014875422432504,0.0918448126482198,0.2535071243942088,0.18626754194322076,1,1,1,1,1,2
0.2043076,0.09237831,0.107075624,0.5765269,0.01971164,0.20220662576796106,0.24717630604553523,0.18400274095367067,0.10065737156236665,0.2659569556704664,0.20932415,0.38341838,0.36633554,0.035748065,0.005173828,2.0745754951968847,3.1749430643920205,-0.2477170480771228,2.101432802099045,3.171774375283388,0.22356535352641324,0.32808789671719907,0.17790767545662273,0.08260388481534894,0.18783518948441602,3,4,3,0,1,2
0.4331364,0.34021667,0.120969795,0.057241082,0.04843599,0.2577583939078662,0.1708063574114262,0.05255289402109422,0.0075254906006088865,0.5113568640590044,0.045222443,0.0011802367,0.00016462077,9.532973e-05,0.9533374,3.2859550937641764,0.7807153401708437,1.803219841508019,-0.3029108338515548,4.293100001803439,0.10865871131870972,0.08323038934773097,0.07594714084872256,0.023715373062920386,0.7084483854219167,0,4,0,1,4,4
0.0016859848,0.7845821,7.2731386e-06,7.654943e-06,0.21371701,0.2049917377884492,0.023371904798614285,0.5718117288694194,0.005031390266800137,0.19479323827671685,0.0010616168,0.0011551833,0.93588734,7.5240314e-05,0.06182063,0.8868134914818406,1.8739044692960034,3.2586017436573327,-0.2903568418442797,4.271814218831388,0.10313000013271752,0.15880976601900515,0.44081240212082595,0.04416220238095238,0.25308562934649886,1,1,1,1,2,2
0.0014017443,0.8290572,6.523321e-06,1.09637085e-05,0.16952355,0.24902658451630072,0.24383937147487714,0.3665557950739092,9.83748522339007e-05,0.14047987408267917,0.16022278,0.016552089,0.057802282,0.0009374329,0.7644855,2.2574176093697536,3.2659322449635644,4.2969413611378044,-0.31257520172594133,0.8984833930873413,0.22524317001600827,0.07943626825970994,0.14705799966497898,0.0020583618721461187,0.5462042001871568,1,1,1,4,4,4
0.37354738,8.797682e-05,0.01011633,9.370323e-06,0.616239,0.09729202259127946,0.36587114698234674,0.25445722031592655,0.01134150794915827,0.27103810216128904,0.028583165,0.0035935133,0.0013299995,0.00013509845,0.96635824,0.786017339477701,4.233218951288256,3.23803935359885,0.8277030796536048,0.77910238656485,0.21568489177803551,0.24821333805880244,0.07527857351087121,0.02929768008691222,0.43152551656537874,4,0,4,4,4,4
0.43911055,0.43780252,0.106855765,0.0013799145,0.014851195,0.20214138170957818,0.2995969657335534,0.19705906716117244,0.09832948739856454,0.20287309799713146,0.1792776,0.74350023,0.04280248,0.031025484,0.003394215,4.223211712359706,3.151829538426893,2.141253638201005,-0.2385197883390678,0.8266781450523053,0.1535309429033876,0.412174688771409,0.1713776969084764,0.08409419864279569,0.1788224727739312,0,1,1,0,1,1
0.41358936,0.23823814,0.04083996,0.2700397,0.03729289,0.21677097163761944,0.2741374946600132,0.07462553917883602,0.1343631249148021,0.3001028696087293,0.50417864,0.39761385,0.045461662,0.05004052,0.0027053538,4.268729260473648,3.195083791935046,-0.23929868420209222,1.8132423058744176,0.7877994531719094,0.22229306797765103,0.301125788142693,0.10718769361579517,0.14902613468002487,0.22036731558383602,0,4,1,3,1,1
0.43761858,0.41146424,0.11749053,0.0033182998,0.030108355,0.2962673185195539,0.37474962703627035,0.07116031963771909,0.0024774623103896005,0.25534527249606703,0.89641315,0.0048803175,0.010627265,0.00046310652,0.08761619,4.282774084669572,2.146497858999199,0.7866579218331005,-0.2943284314450842,3.248878626876798,0.39631018298081844,0.283570215906619,0.14386099982621228,0.005704302327656591,0.17055429895869348,0,1,1,1,0,0
0.61547524,0.1745004,0.18912672,0.005907708,0.01498995,0.25545963110613085,0.3590560501242515,0.07618857812246005,0.012362135884121885,0.2969336047630356,0.4957883,0.4674624,0.029492341,0.0057152375,0.0015417623,4.263476710666191,3.2459087979487053,0.787511870734622,-0.28616216865226374,2.184545271428396,0.4074524753310137,0.3208710698707878,0.09256868776877213,0.01269262455549438,0.1664151424739318,0,0,0,0,0,0
0.6549374,0.17979965,0.12514384,0.005045994,0.03507305,0.6620416795520286,0.026740721501612667,0.09471151607514292,1.561529838334604e-05,0.21649046757283236,0.9668761,0.0010813725,0.00029192033,0.00010845312,0.03164224,4.305857998721124,1.8468814090871906,0.7709630354975665,-0.3153100798790052,3.301307296743541,0.9249785896993159,0.008633968831544747,0.007460192988151692,0.00015698872590617043,0.058770259755081114,0,4,1,0,0,0
0.08151195,0.0193008,0.037718166,0.84473294,0.01673617,0.36637494964728773,0.31509569826378886,0.047141886029966336,0.031827294793064696,0.23956017126589238,0.32323548,0.0018993552,0.00029281015,0.0003165447,0.6742558,4.265913585812621,2.0395565702173117,0.7633414773202285,-0.265093623472891,3.2308930577409702,0.28944826926226114,0.18119701890782242,0.07231814498749527,0.08287417299783172,0.3741623938445895,3,3,3,3,4,4
0.13725841,0.0005264597,0.0040094876,0.11050004,0.74770564,0.3755097856184231,0.31179383459317905,0.11001807683828063,0.0008616413188837409,0.2018166616312334,0.04039156,0.00093828584,0.9443891,0.000108201646,0.014172822,4.279422706841486,2.1404186637948115,0.8501669816222513,-0.2980495605298872,3.256754065804114,0.4276652847070729,0.22342426912828445,0.24135881850465535,0.013977221056877698,0.09357440660310944,4,4,4,0,0,2
