household_id,person_id,LONGDIST,main_mode_of_transport,international_trip,num_people_on_long_distance_trip,person_1_on_long_distance_trip,person_2_on_long_distance_trip,person_3_on_long_distance_trip,person_4_on_long_distance_trip,person_5_on_long_distance_trip,person_6_on_long_distance_trip,person_7_on_long_distance_trip,person_8_on_long_distance_trip,person_9_on_long_distance_trip,person_10_on_long_distance_trip,reason_for_travel,num_used_amtrak_last_year,num_used_intracity_bus_last_year,long_distance_trip,begin_trip_date,ENDTRIP,num_nights_away_from_home,trip_includes_weekend,date_of_most_recent_trip,farthest_census_division_traveled,farthest_census_region_traveled,great_circle_distance_traveled,airport_size,exit_census_division,great_circle_distance_longer_than_50_miles,num_adults_in_household,own_or_rent_home,metro_rail_status,census_division,census_region,hispanic,num_drivers_in_household,household_grouping,household_income,household_income_imputed,race,household_size,num_vehicles_in_household,LIF_CYC,metro_area_category,metro_area_size,travel_day_of_week,household_urban_classification,household_urban_size,household_urban_rural,travel_day_date,WRKCOUNT,household_stratum_id,person_weight_7_day,person_weight_5_day,person_weight_2_day,respondent_age,respondent_sex,worker_status,DRIVER,respondent_race,respondent_hispanic,proxy_respondent,education_level,respondent_sex_imputed
9000013269,02,0,01,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,02,01,124.2002396,-1,-1,01,2,02,02,01,01,02,2,13,06,06,01,2,2,10,03,01,06,01,03,01,202202,0,1022,2739.4790613,6158.3705212,0,70,02,02,01,01,02,02,06,02
9000013284,01,0,02,01,3,01,01,01,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,01,01,139.6107274,-1,-1,01,3,01,02,01,01,02,3,14,11,11,01,3,3,02,04,06,06,02,06,01,202202,3,1022,6148.1307861,17040.012892,0,60,01,01,01,01,02,01,06,01
9000013284,02,0,02,01,3,01,01,01,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,01,01,139.6107274,-1,-1,01,3,01,02,01,01,02,3,14,11,11,01,3,3,02,04,06,06,02,06,01,202202,3,1022,6161.9642896,17618.022457,0,58,02,01,01,01,02,01,06,02
9000013284,03,0,02,01,3,01,01,01,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,01,01,139.6107274,-1,-1,01,3,01,02,01,01,02,3,14,11,11,01,3,3,02,04,06,06,02,06,01,202202,3,1022,9545.3652749,28099.826016,0,22,02,01,01,01,02,01,04,02
9000013285,01,1,01,01,1,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,202201,202201,1,03,202201,02,01,147.4615975,-1,-1,01,1,01,02,01,01,02,1,14,03,03,01,1,2,01,04,06,01,04,06,02,202202,0,1022,949.11948374,0,1455.44089505484,61,02,02,01,01,02,01,06,02
9000013287,01,2,01,02,1,01,02,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,202201,202202,8,03,202202,-1,-1,-1,-9,01,-1,2,02,02,01,01,02,2,14,07,07,01,2,2,10,04,06,03,04,06,02,202202,1,1022,4051.6065793,8834.6366052,0,72,01,02,01,01,02,01,06,01
9000013287,02,1,01,02,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,202201,202202,31,03,202202,-1,-1,-1,-9,01,-1,2,02,02,01,01,02,2,14,07,07,01,2,2,10,04,06,03,04,06,02,202202,1,1022,4487.6275869,10158.536502,0,65,02,01,01,01,02,02,07,02
9000013293,01,1,03,01,1,01,02,-9,-9,-9,-9,-9,-9,-9,-9,04,0,0,02,202201,202201,0,03,202201,01,01,51.23124081,-1,-1,01,2,01,02,01,01,02,2,13,06,06,01,2,2,10,03,01,01,04,06,02,202202,1,1022,4920.1294928,0,7812.41058570504,60,02,01,01,01,02,01,04,02
9000013293,02,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,01,02,01,01,02,2,13,06,06,01,2,2,10,03,01,01,04,06,02,202202,1,1022,2162.8726968,0,3672.77378557427,67,01,02,01,01,02,02,06,01
9000013313,01,0,01,01,1,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,02,01,78.2722957,-1,-1,01,1,02,02,02,01,02,1,22,02,02,01,1,1,09,02,04,06,01,03,01,202201,0,1023,8944.5912085,9967.2809885,0,68,01,02,01,01,02,01,06,01
9000013315,01,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,01,01,02,01,02,1,21,06,06,03,1,0,01,01,05,03,01,04,01,202201,1,1023,6978.839927,9237.1719455,0,27,01,01,01,03,02,01,06,01
9000013338,01,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,03,01,02,01,02,0,21,03,03,01,1,0,01,01,05,03,01,04,01,202202,0,1023,4287.6655102,5128.2640818,0,30,01,02,02,01,02,01,07,01
9000013354,01,0,14,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,-9,-9,-9,-9,-9,09,04,2450.863511,-1,-1,01,2,03,01,02,01,02,0,21,06,06,03,2,0,02,01,05,02,01,04,01,202201,1,1023,17741.275566,19654.206036,0,35,01,01,02,03,02,01,06,01
9000013354,02,0,14,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,-9,-9,-9,-9,-9,09,04,2450.863511,-1,-1,01,2,03,01,02,01,02,0,21,06,06,03,2,0,02,01,05,02,01,04,01,202201,1,1023,29416.003834,31759.15394,0,30,02,02,02,01,01,01,06,02
9000013356,01,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,01,01,02,01,02,2,21,07,07,01,2,2,10,01,05,01,01,04,01,202202,0,1023,2750.5447445,0,7880.64806608513,73,01,02,01,01,02,01,07,01
9000013356,02,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,01,01,02,01,02,2,21,07,07,01,2,2,10,01,05,01,01,04,01,202202,0,1023,3015.1818656,0,6767.54450985246,70,02,02,01,01,02,02,03,02
9000013358,01,0,01,01,3,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,01,01,116.8613017,-1,-1,01,1,03,01,02,01,02,0,21,05,05,03,1,0,09,01,05,04,01,04,01,202202,0,1023,22094.515757,30317.384253,0,84,02,02,02,03,02,01,03,02
9000013360,01,0,04,01,2,01,01,02,02,-9,-9,-9,-9,-9,-9,02,0,0,02,-9,-9,-9,-9,-9,02,01,143.3294396,-1,-1,01,4,01,01,02,01,02,4,21,09,09,01,4,4,08,01,05,06,01,04,01,202202,3,1023,64253.009351,99500.297046,0,49,01,01,01,01,02,01,03,01
9000013360,02,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,01,01,02,01,02,4,21,09,09,01,4,4,08,01,05,06,01,04,01,202202,3,1023,33198.424233,57408.741023,0,46,02,01,01,01,02,02,05,02
9000013360,03,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,01,01,02,01,02,4,21,09,09,01,4,4,08,01,05,06,01,04,01,202202,3,1023,63497.020876,99546.516554,0,21,02,01,01,01,02,02,04,02
9000013360,04,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,01,01,02,01,02,4,21,09,09,01,4,4,08,01,05,06,01,04,01,202202,3,1023,78051.348649,105669.18954,0,18,01,02,01,01,02,02,02,01
9000013362,01,2,04,01,2,01,02,01,02,-9,-9,-9,-9,-9,-9,04,0,0,02,202202,202202,0,03,202202,02,01,28.60636725,-1,-1,02,2,01,02,02,01,02,2,22,09,09,01,4,2,04,02,04,04,01,05,01,202202,2,1023,20149.501674,30215.263366,0,39,01,01,01,01,02,01,04,01
9000013362,02,0,04,01,3,01,01,01,02,-9,-9,-9,-9,-9,-9,02,0,0,02,-9,-9,-9,-9,-9,05,03,457.8994406,-1,-1,01,2,01,02,02,01,02,2,22,09,09,01,4,2,04,02,04,04,01,05,01,202202,2,1023,10368.760176,18403.969059,0,32,02,01,01,01,02,01,04,02
9000013362,03,2,04,01,2,01,02,01,02,-9,-9,-9,-9,-9,-9,04,0,0,02,202202,202202,0,03,202202,02,01,28.60636725,-1,-1,02,2,01,02,02,01,02,2,22,09,09,01,4,2,04,02,04,04,01,05,01,202202,2,1023,19539.306148,27408.53881,0,10,02,-1,-1,01,02,02,-1,02
9000013366,01,0,01,01,2,01,01,02,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,04,02,1046.547911,-1,-1,01,3,02,01,02,01,02,3,21,10,10,01,3,3,10,01,05,06,01,04,01,202202,2,1023,7109.6745924,12797.236838,0,65,02,01,01,01,02,01,06,02
9000013366,02,0,01,01,2,01,01,02,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,04,02,1046.547911,-1,-1,01,3,02,01,02,01,02,3,21,10,10,01,3,3,10,01,05,06,01,04,01,202202,2,1023,6418.8936798,11129.451274,0,65,01,02,01,01,02,02,06,01
9000013366,03,0,01,01,1,02,02,01,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,01,01,226.5855011,-1,-1,01,3,02,01,02,01,02,3,21,10,10,01,3,3,10,01,05,06,01,04,01,202202,2,1023,10073.772377,18853.879478,0,26,01,01,01,01,02,02,06,01
9000013373,01,0,01,01,3,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,02,01,48.02608439,-1,-1,02,1,01,02,02,01,02,1,23,05,05,01,1,2,09,03,03,06,01,03,01,202202,1,1023,2916.2112405,4244.7049011,0,74,02,01,01,01,02,01,07,02
9000013380,01,0,01,01,4,01,01,-9,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,-9,-9,-9,-9,-9,01,01,504.137261,-1,-1,01,3,01,02,02,01,02,2,22,11,11,01,3,2,10,02,04,04,01,05,01,202202,2,1023,15161.666173,23907.46723,0,60,02,01,01,01,02,01,07,02
9000013380,02,0,01,01,2,01,01,02,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,01,01,525.8046005,-1,-1,01,3,01,02,02,01,02,2,22,11,11,01,3,2,10,02,04,04,01,05,01,202202,2,1023,15161.666173,23907.46723,0,57,02,01,01,01,02,01,08,02
9000013380,03,0,14,01,2,02,01,01,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,01,01,525.8046005,-1,-1,01,3,01,02,02,01,02,2,22,11,11,01,3,2,10,02,04,04,01,05,01,202202,2,1023,15908.757778,26497.973721,0,84,02,02,02,01,02,02,05,02
9000013382,01,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,03,01,02,01,02,1,21,07,07,03,1,1,01,01,05,03,01,04,01,202202,1,1023,4122.2317617,6795.8254395,0,35,02,01,01,03,02,01,07,02
9000013398,01,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,03,02,02,01,02,2,22,06,06,01,2,2,02,02,04,05,01,05,01,202202,1,1023,17117.147744,23013.539001,0,60,02,02,01,01,02,01,03,02
9000013398,02,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,03,02,02,01,02,2,22,06,06,01,2,2,02,02,04,05,01,05,01,202202,1,1023,24258.961143,30896.750625,0,63,01,01,01,01,02,01,03,01
9000013411,01,2,01,01,1,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,202201,202201,0,03,202201,02,01,76.31477786,-1,-1,01,1,03,01,02,01,02,1,21,07,07,03,1,1,01,01,05,05,01,04,01,202202,1,1023,7908.4867983,11663.012465,0,32,02,01,01,03,02,01,07,02
9000013438,01,0,01,01,2,01,01,02,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,-9,-9,-9,-9,-9,03,02,183.1022534,-1,-1,01,2,04,02,02,01,02,2,22,06,06,01,3,2,04,02,04,03,02,06,01,202202,2,1023,2773.4812488,4888.905096,0,29,02,01,01,01,02,01,08,02
9000013438,02,0,01,01,1,02,01,02,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,-9,-9,-9,-9,-9,03,02,183.1022534,-1,-1,01,2,04,02,02,01,02,2,22,06,06,01,3,2,04,02,04,03,02,06,01,202202,2,1023,2767.2548313,4728.5105956,0,30,01,01,01,01,02,02,08,01
9000013440,01,0,01,01,3,01,01,01,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,-9,-9,-9,-9,-9,02,01,45.32991631,-1,-1,02,2,02,01,02,01,02,2,21,07,07,01,3,0,06,01,05,05,01,04,01,202202,1,1023,6255.6547092,9281.4607486,0,64,01,02,01,01,02,01,06,01
9000013440,02,0,01,01,3,01,01,01,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,202202,202202,0,03,202202,02,01,45.32991631,-1,-1,02,2,02,01,02,01,02,2,21,07,07,01,3,0,06,01,05,05,01,04,01,202202,1,1023,4596.7512302,7884.3956286,0,50,02,01,01,01,02,02,06,02
9000013440,03,0,01,01,3,01,01,01,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,-9,-9,-9,-9,-9,02,01,45.32991631,-1,-1,02,2,02,01,02,01,02,2,21,07,07,01,3,0,06,01,05,05,01,04,01,202202,1,1023,10232.205565,13899.468636,0,14,01,-1,-1,01,02,02,02,01
9000013450,01,1,01,01,2,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,02,1,0,02,202208,202208,2,01,202208,02,01,86.18565484,-1,-1,01,1,03,01,02,01,02,1,21,11,11,03,2,0,07,01,05,03,01,04,01,202208,1,1023,17344.015107,31129.620464,0,53,02,01,01,03,02,01,07,02
9000013450,02,0,14,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,04,1,0,02,-9,-9,-9,-9,-9,07,03,1136.1922,-1,-1,01,1,03,01,02,01,02,1,21,11,11,03,2,0,07,01,05,03,01,04,01,202208,1,1023,31560.485229,45665.517549,0,17,01,02,02,03,02,02,02,01
9000013509,01,0,01,02,2,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,-9,-9,-9,-9,-9,-1,-1,-1,-9,02,-1,2,01,02,02,01,02,3,23,03,03,01,3,2,08,03,03,03,04,06,02,202202,1,1024,13381.067166,17430.442688,0,88,01,02,01,01,02,01,03,01
9000013509,02,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,01,02,02,01,02,3,23,03,03,01,3,2,08,03,03,03,04,06,02,202202,1,1024,17639.241421,22850.781679,0,74,02,02,01,01,02,02,02,02
9000013509,03,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,01,02,02,01,02,3,23,03,03,01,3,2,08,03,03,03,04,06,02,202202,1,1024,18549.915344,23051.828737,0,17,02,01,01,01,02,02,02,02
9000013512,01,0,01,01,1,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,04,0,0,02,-9,-9,-9,-9,-9,02,01,72.84280049,-1,-1,01,1,01,02,02,01,02,1,22,06,06,01,1,1,01,02,04,01,01,03,01,202202,1,1023,3699.1018381,0,8714.57136332714,64,01,01,01,01,02,01,04,01
9000013514,01,0,01,01,6,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,05,03,389.2859618,-1,-1,01,1,01,01,02,01,02,1,21,04,04,01,1,1,09,01,05,01,04,06,02,202202,0,1024,2887.2056814,0,10204.3249272586,75,02,02,01,01,02,01,05,02
9000013519,01,2,12,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,04,0,0,02,202201,202201,0,03,202201,02,01,27.7546121,-1,-1,02,2,02,01,02,01,02,2,21,07,07,01,2,2,10,01,05,03,01,04,01,202202,1,1023,6424.9428853,13131.711784,0,68,02,01,01,01,02,01,04,02
9000013519,02,1,12,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,04,0,0,02,202201,202201,0,03,202201,02,01,27.7546121,-1,-1,02,2,02,01,02,01,02,2,21,07,07,01,2,2,10,01,05,03,01,04,01,202202,1,1023,11717.141183,18462.671276,0,67,01,02,01,01,02,02,03,01
9000013522,01,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,03,02,02,01,01,0,23,02,02,97,1,0,01,03,01,04,04,06,02,202201,0,1023,29058.711835,34564.70103,0,62,02,02,02,97,01,01,05,02
9000013525,01,0,01,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,05,03,319.8934119,-1,-1,01,2,01,01,02,01,02,2,21,07,07,01,2,2,10,01,05,02,01,04,01,202201,0,1023,2120.5554935,2812.8565178,0,74,01,02,01,01,02,01,06,01
9000013525,02,0,01,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,05,03,319.8934119,-1,-1,01,2,01,01,02,01,02,2,21,07,07,01,2,2,10,01,05,02,01,04,01,202201,0,1023,4772.7430137,6526.9478233,0,70,02,02,01,01,02,02,03,02
9000013533,01,0,14,01,7,01,01,-9,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,-9,-9,-9,-9,-9,09,04,2404.52122,-1,-1,01,2,03,02,02,01,02,2,23,05,05,01,2,2,02,03,02,06,01,02,01,202202,1,1023,17222.741245,24143.829915,0,32,02,01,01,01,02,01,05,02
9000013533,02,0,14,01,7,01,01,-9,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,-9,-9,-9,-9,-9,09,04,2404.52122,-1,-1,01,2,03,02,02,01,02,2,23,05,05,01,2,2,02,03,02,06,01,02,01,202202,1,1023,5153.7841873,6659.7515952,0,42,01,02,01,01,02,02,03,01
9000013537,01,1,01,02,1,01,02,02,-9,-9,-9,-9,-9,-9,-9,03,0,5,02,202201,202201,14,03,202201,-1,-1,-1,-9,02,-1,3,02,01,02,01,01,2,21,06,06,01,3,2,10,01,05,02,01,04,01,202202,2,1023,10153.844661,14285.620781,0,72,01,01,01,01,01,01,08,01
9000013537,02,1,01,01,1,02,01,02,-9,-9,-9,-9,-9,-9,-9,03,0,2,02,202201,202201,13,03,202201,02,01,28.60030234,-1,-1,02,3,02,01,02,01,01,2,21,06,06,01,3,2,10,01,05,02,01,04,01,202202,2,1023,4862.830788,8749.8046585,0,66,02,01,01,01,02,01,06,02
9000013537,03,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,02,01,02,01,01,2,21,06,06,01,3,2,10,01,05,02,01,04,01,202202,2,1023,4646.9313868,6907.0383881,0,64,02,02,02,01,02,01,04,02
9000013541,01,0,03,01,2,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,01,0,0,02,-9,-9,-9,-9,-9,02,01,175.110815,-1,-1,01,1,03,01,02,01,01,1,21,11,11,01,1,1,01,01,05,04,01,04,01,202203,1,1023,18354.65641,27765.637612,0,38,02,01,01,01,01,01,08,02
9000013565,01,3,14,01,1,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,03,3,0,02,202202,202202,0,03,202202,09,04,2400.681594,-1,-1,01,1,03,01,02,01,02,0,21,09,09,01,1,0,01,01,05,06,01,04,01,202202,1,1023,7870.6426428,11768.97733,0,37,02,01,02,01,02,01,08,02
9000013572,01,0,03,01,1,01,02,02,-9,-9,-9,-9,-9,-9,-9,01,0,0,02,-9,-9,-9,-9,-9,02,01,116.6325738,-1,-1,01,1,03,02,02,01,02,1,23,10,10,01,3,1,05,03,02,05,01,01,01,202201,1,1023,13414.588875,20262.645398,0,32,01,01,01,01,02,01,06,01
9000013572,02,0,14,01,3,01,01,01,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,07,03,1144.183379,-1,-1,01,1,03,02,02,01,02,1,23,10,10,01,3,1,05,03,02,05,01,01,01,202201,1,1023,6382.7991147,11311.023677,0,8,02,-1,-1,01,02,02,-1,02
9000013572,03,0,14,01,3,01,01,01,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,07,03,1144.183379,-1,-1,01,1,03,02,02,01,02,1,23,10,10,01,3,1,05,03,02,05,01,01,01,202201,1,1023,6382.7991147,11311.023677,0,6,02,-1,-1,01,02,02,-1,02
9000013589,01,0,03,01,3,01,01,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,01,01,183.6521801,-1,-1,01,2,02,01,02,01,02,2,21,09,09,03,2,2,10,01,05,03,01,04,01,202202,0,1023,7156.5500176,10108.990897,0,75,01,02,01,03,02,01,08,01
9000013589,02,0,03,01,3,01,01,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,01,01,183.6521801,-1,-1,01,2,02,01,02,01,02,2,21,09,09,03,2,2,10,01,05,03,01,04,01,202202,0,1023,5610.8025367,7757.8590804,0,72,02,02,01,03,02,02,07,02
9000013594,01,1,01,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,04,0,0,02,202201,202201,0,03,202201,02,01,50.64895665,-1,-1,01,2,01,02,02,01,02,2,23,10,10,01,2,3,02,03,03,05,01,02,01,202201,2,1023,21516.620065,31216.122795,0,56,02,01,01,01,02,01,05,02
9000013594,02,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-1,-1,-9,2,01,02,02,01,02,2,23,10,10,01,2,3,02,03,03,05,01,02,01,202201,2,1023,28338.488979,40469.773539,0,58,01,01,01,01,02,02,03,01
9000013598,01,0,01,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,02,01,31.86179327,-1,-1,02,2,02,01,02,01,02,2,21,05,05,01,2,1,10,01,05,04,01,04,01,202201,0,1023,23183.388629,31524.360497,0,67,02,02,01,01,02,01,03,02
9000013598,02,0,01,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,02,01,31.86179327,-1,-1,02,2,02,01,02,01,02,2,21,05,05,01,2,1,10,01,05,04,01,04,01,202201,0,1023,29570.293949,41078.275591,0,83,01,02,01,01,02,01,03,01
9000013613,01,4,01,01,1,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,202201,202201,0,03,202201,02,01,51.53379468,-1,-1,01,1,01,01,02,01,02,1,21,06,06,01,1,1,01,01,05,02,01,04,01,202201,1,1023,5996.5606284,7413.7878357,0,27,02,01,01,01,02,01,06,02
9000013626,01,2,01,01,2,01,-9,-1,-1,-1,-1,-1,-1,-1,-1,02,0,0,01,202202,202202,0,03,202202,02,01,50.6040511929807,-1,-1,01,2,01,01,02,01,02,2,21,10,10,01,2,2,02,01,05,01,01,04,01,202202,2,1023,4095.320388,0,11169.3150748094,59,01,01,01,01,02,01,07,01
9000013626,02,2,01,01,2,-9,01,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,202202,202202,0,03,202202,02,01,48.36502694,-1,-1,02,2,01,01,02,01,02,2,21,10,10,01,2,2,02,01,05,01,01,04,01,202202,2,1023,2757.0751042,0,5329.0483737936,58,02,01,01,01,02,02,07,02
9000013657,01,0,01,01,3,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,02,01,68.7479148,-1,-1,01,2,03,02,02,01,02,2,22,06,06,01,2,2,02,02,04,02,01,03,01,202201,2,1023,5340.8994118,6260.2486418,0,31,02,01,01,01,02,01,07,02
9000013657,02,0,01,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,-9,-9,-9,-9,-9,03,02,241.4908696,-1,-1,01,2,03,02,02,01,02,2,22,06,06,01,2,2,02,02,04,02,01,03,01,202201,2,1023,5328.9091848,6054.8632981,0,34,01,01,01,01,02,01,06,01
9000013670,01,10,01,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,202201,202201,0,03,202201,02,01,55.34306918,-1,-1,01,2,02,01,02,01,02,2,21,07,07,01,2,2,10,01,05,01,01,04,01,202201,0,1023,5835.8170353,0,38874.6676581769,71,01,02,01,01,02,01,06,01
9000013670,02,0,03,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,02,0,0,02,202201,-9,-9,-9,202201,02,01,55.34306918,-1,-1,01,2,02,01,02,01,02,2,21,07,07,01,2,2,10,01,05,01,01,04,01,202201,0,1023,6944.3172389,0,39122.7965929054,72,02,02,01,01,02,01,04,02
9000013703,01,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,02,02,02,01,02,2,22,08,08,01,2,1,10,02,04,01,01,03,01,202202,1,1023,32127.767437,0,68706.5484673664,86,02,02,01,01,02,01,03,02
9000013703,02,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,02,02,02,01,02,2,22,08,08,01,2,1,10,02,04,01,01,03,01,202202,1,1023,15581.064434,0,27680.025245692,56,02,01,01,01,02,02,07,02
9000013704,01,0,03,01,1,01,02,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,02,01,37.48117235,-1,-1,02,2,02,02,02,01,02,2,23,04,04,01,2,2,10,03,01,04,01,01,01,202201,0,1023,23557.408933,31726.08816,0,66,02,02,01,01,02,01,04,02
9000013704,02,0,03,01,2,01,01,-9,-9,-9,-9,-9,-9,-9,-9,03,0,0,02,-9,-9,-9,-9,-9,02,01,147.5425177,-1,-1,01,2,02,02,02,01,02,2,23,04,04,01,2,2,10,03,01,04,01,01,01,202201,0,1023,31026.312285,41130.912111,0,67,01,02,01,01,02,02,03,01
9000013707,01,0,01,01,1,01,-9,-9,-9,-9,-9,-9,-9,-9,-9,01,0,0,02,-9,-9,-9,-9,-9,02,01,29.94859336,-1,-1,02,1,03,01,02,01,02,1,21,06,06,01,1,1,01,01,05,02,01,04,01,202201,1,1023,7838.550642,9514.9948731,0,33,02,01,01,01,02,01,06,02
